Ibge,Asma,Diabetes,DPOC,Hipertensão arterial,Obesidade,Tabagismo,Usuário de álcool,Saúde mental,D.Transmissíveis - Hanseníase,D.Transmissíveis - Tuberculose,Rast. câncer de mama,Rast. câncer do colo do útero,ano,referencia,população
420830,28,144,9,387,26,10,6,303,2,3,2,1,2017,201704,61187
420890,47,307,19,723,89,17,18,554,2,0,1,111,2017,201704,170835
420395,2,7,0,10,5,1,0,19,0,0,0,0,2017,201704,24298
421105,3,38,4,99,3,3,2,43,0,0,0,13,2017,201704,9785
421795,2,18,11,61,0,0,1,21,0,0,0,0,2017,201704,1695
420475,1,12,2,59,27,1,0,3,0,0,22,21,2017,201704,1955
421240,0,3,0,2,0,1,0,107,0,0,6,7,2017,201704,4026
420880,4,67,0,86,4,0,2,153,0,1,35,2,2017,201704,19527
421430,3,16,1,63,5,3,3,47,0,0,0,0,2017,201704,2871
420850,0,10,1,27,0,0,1,31,0,0,0,19,2017,201704,24622
420610,31,56,7,136,5,1,2,285,0,1,26,20,2017,201704,6537
421930,3,27,11,49,8,0,1,28,0,0,1,0,2017,201704,52066
420050,2,11,0,33,7,2,0,22,0,0,0,0,2017,201704,6445
421610,5,11,9,34,19,2,6,58,1,0,0,0,2017,201704,9502
420200,8,140,18,269,7,13,3,197,1,1,2,1,2017,201704,135268
420780,13,27,22,128,23,8,6,136,1,0,22,28,2017,201704,10285
420420,64,545,81,2278,146,62,14,920,1,4,450,1421,2017,201704,213279
420700,51,256,8,383,28,5,5,719,1,3,44,55,2017,201704,54845
421700,0,19,1,16,0,7,0,33,0,0,0,0,2017,201704,12934
420390,5,59,4,199,44,4,4,99,0,0,12,33,2017,201704,22524
420010,6,11,3,100,0,0,0,58,0,0,1,2,2017,201704,17847
420075,0,0,0,2,5,0,0,12,0,0,0,0,2017,201704,1967
421020,0,6,0,0,0,0,0,3,0,0,0,0,2017,201704,3429
421145,4,58,8,248,36,8,6,84,0,0,124,124,2017,201704,4339
420290,81,456,61,1180,207,71,14,1344,0,8,351,523,2017,201704,128818
421290,8,69,8,123,85,0,3,170,1,1,94,167,2017,201704,19511
420330,6,20,8,104,2,4,3,62,0,0,17,34,2017,201704,12012
421370,26,177,19,491,60,11,9,439,0,0,5,7,2017,201704,16957
421985,0,4,0,0,0,0,0,60,0,0,5,3,2017,201704,3300
420060,10,59,6,128,34,4,0,48,1,0,1,0,2017,201704,6298
421970,10,24,5,40,6,1,0,42,0,0,6,6,2017,201704,28210
420415,0,3,0,3,0,0,0,19,0,0,0,0,2017,201704,2760
420470,15,27,9,121,2,4,4,282,0,0,0,0,2017,201704,11057
420640,3,34,4,206,50,7,1,172,0,0,9,123,2017,201704,10259
421030,0,1,0,2,0,0,1,87,0,0,0,0,2017,201704,8015
421915,4,4,4,24,5,0,0,49,0,0,0,0,2017,201704,2543
420720,14,70,5,216,30,15,4,258,0,0,12,10,2017,201704,10571
420545,14,84,15,238,45,7,2,267,0,0,12,1,2017,201704,25988
420410,1,9,5,20,8,11,2,137,0,0,0,0,2017,201704,3850
421895,0,0,0,0,0,0,0,106,0,0,0,0,2017,201704,2487
420400,6,22,0,39,21,0,0,42,0,0,0,7,2017,201704,10632
420160,0,1,0,2,0,0,0,30,0,0,0,53,2017,201704,3564
421360,13,87,12,258,24,7,3,166,1,1,6,49,2017,201704,35207
420570,5,40,7,122,2,7,2,286,0,0,0,12,2017,201704,22082
421150,2,28,0,99,15,1,3,140,0,0,0,0,2017,201704,14099
420220,6,53,10,141,14,14,9,181,0,12,53,52,2017,201704,11425
420055,0,4,6,24,0,0,0,82,0,0,0,0,2017,201704,2387
420730,1,6,1,10,1,1,1,27,0,0,17,80,2017,201704,44076
420790,0,1,0,3,0,0,0,1,0,0,0,0,2017,201704,11133
421085,0,0,0,0,0,0,0,4,0,0,0,0,2017,201704,2374
420208,0,0,0,3,0,0,0,0,0,0,0,0,2017,201704,2751
421625,1,28,6,84,21,0,2,103,0,0,54,50,2017,201704,6309
420990,9,56,20,174,60,21,2,316,0,0,2,0,2017,201704,11774
421223,0,13,3,37,0,0,5,59,0,0,36,57,2017,201704,3613
421230,0,3,0,12,0,0,0,0,0,0,0,0,2017,201704,7360
421790,0,60,6,234,12,0,5,118,2,0,6,166,2017,201704,8738
420930,77,673,99,1579,196,114,30,1538,7,1,101,155,2017,201704,158508
421320,19,130,12,327,35,3,2,672,0,0,12,0,2017,201704,32334
421060,5,49,4,276,6,14,2,138,0,1,0,0,2017,201704,16455
420785,1,3,0,2,3,0,0,5,0,0,0,4,2017,201704,1984
422000,8,84,3,56,5,5,1,48,0,0,13,72,2017,201704,12403
420360,19,92,15,270,13,18,4,199,0,0,16,28,2017,201704,35710
420245,3,92,6,139,53,19,10,224,0,1,0,1,2017,201704,18623
421165,6,1,1,9,3,0,1,49,0,0,0,0,2017,201704,2532
420209,1,4,2,20,0,0,0,18,0,0,0,0,2017,201704,1739
420250,0,1,0,22,0,0,2,18,0,0,0,0,2017,201704,4694
421160,70,73,4,173,21,42,0,241,0,0,93,3,2017,201704,14837
421055,0,0,0,0,4,0,0,43,0,0,0,0,2017,201704,1906
420760,2,71,10,120,2,5,2,132,0,3,5,6,2017,201704,4562
420080,5,8,4,99,5,1,0,159,0,0,33,45,2017,201704,5832
420445,2,33,0,47,10,1,3,45,0,0,0,0,2017,201704,2548
421490,1,5,4,19,2,0,0,125,0,0,2,0,2017,201704,4606
421189,2,8,3,9,0,7,3,10,0,0,0,0,2017,201704,2376
421730,0,6,0,42,8,3,0,29,0,0,72,73,2017,201704,9664
421265,0,1,0,1,0,0,0,3,0,0,0,0,2017,201704,9980
420540,393,1223,128,2872,225,148,46,2443,8,72,82,343,2017,201705,485838
420165,3,19,7,120,75,30,8,306,0,0,0,0,2017,201705,2261
421003,15,41,9,213,15,4,2,194,0,0,1,26,2017,201705,5705
421715,0,0,0,0,0,1,1,25,0,0,0,0,2017,201705,1848
420320,44,332,51,896,83,30,16,455,0,3,49,108,2017,201705,78731
421100,54,20,18,67,12,0,3,149,0,2,1,0,2017,201705,11496
421775,7,52,19,114,28,0,2,41,2,1,1,1,2017,201705,2551
421565,1,5,0,30,0,0,0,72,0,0,1,0,2017,201705,8356
420690,12,141,9,338,56,19,4,202,0,0,33,24,2017,201705,18721
420770,17,29,2,88,37,0,0,174,0,0,10,67,2017,201705,7561
420860,0,0,1,7,0,0,0,50,0,0,0,10,2017,201705,3990
420917,6,26,6,52,20,10,8,84,0,0,0,64,2017,201705,2127
421850,9,13,3,20,0,3,1,142,0,0,0,0,2017,201705,7545
421200,5,55,3,180,7,6,8,251,1,0,79,101,2017,201705,7558
421315,2,1,2,19,12,9,0,29,0,0,1,0,2017,201705,2844
420243,0,7,0,21,4,4,1,3,0,1,1,3,2017,201705,3456
421760,17,83,11,181,97,1,2,191,0,0,9,9,2017,201705,13870
421830,42,275,67,707,66,56,13,500,1,1,3,6,2017,201705,19146
420090,0,8,15,44,0,0,2,76,0,0,5,4,2017,201705,4943
420650,5,112,4,199,5,6,3,92,0,0,2,1,2017,201705,42872
421415,1,4,3,29,15,1,2,24,0,0,23,0,2017,201705,2906
421500,37,271,24,568,20,18,7,630,0,2,1,362,2017,201705,42029
420230,97,390,55,759,143,18,9,680,0,12,1,1,2017,201705,66558
421960,6,131,4,245,22,1,7,114,0,0,5,18,2017,201705,4012
420425,105,534,24,1005,192,57,3,1515,2,8,138,264,2017,201705,16446
421010,52,452,24,1056,35,8,19,680,0,1,17,1,2017,201705,55907
421870,196,827,113,1819,275,169,29,2654,0,1,121,141,2017,201705,104457
420490,11,109,20,319,24,9,5,187,0,0,44,32,2017,201705,8399
420520,4,3,1,12,20,1,1,69,0,0,0,1,2017,201705,4480
421310,0,50,3,16,0,0,0,1,0,0,53,48,2017,201705,4102
421205,0,15,0,74,3,1,0,24,0,0,1,5,2017,201705,2586
421005,1,4,0,6,7,1,0,54,0,0,0,0,2017,201705,1799
420600,62,128,5,407,9,2,2,676,0,2,50,78,2017,201705,14229
420180,0,6,1,82,1,0,0,100,0,0,0,0,2017,201705,3254
420040,9,7,1,21,1,1,2,42,0,0,0,0,2017,201705,7154
420257,0,2,0,0,0,0,0,0,0,0,0,0,2017,201705,2151
421270,8,148,6,614,30,10,0,828,0,4,4,6,2017,201705,6021
420900,19,115,15,247,16,6,4,95,0,0,13,17,2017,201705,29608
420110,4,18,0,69,2,0,0,215,0,0,0,0,2017,201705,3248
421440,1,2,2,6,0,1,0,7,0,0,3,2,2017,201705,6246
421630,21,91,5,292,46,13,4,678,0,2,20,19,2017,201705,35065
421210,55,55,11,272,6,62,2,197,1,0,0,2,2017,201705,16253
420213,1,3,1,38,1,0,0,37,0,0,0,0,2017,201705,6304
421120,35,249,22,507,133,43,12,1279,0,2,45,135,2017,201705,17532
421780,3,60,1,110,40,6,0,246,0,0,47,163,2017,201705,18261
420280,31,84,2,195,12,9,2,1347,2,4,29,137,2017,201705,32648
421567,8,4,1,16,4,1,2,8,1,2,13,23,2017,201705,8846
420910,329,2700,112,4131,512,175,82,2898,0,16,51,145,2017,201705,577077
420450,16,105,7,219,26,12,0,76,0,3,0,0,2017,201705,15541
420287,0,17,0,26,3,6,3,63,0,0,1,24,2017,201705,2539
420980,3,8,1,14,11,0,1,44,0,0,0,0,2017,201705,3140
421040,11,8,1,9,4,0,0,3,1,0,0,0,2017,201705,7139
421400,21,122,21,451,51,11,4,428,0,3,2,0,2017,201705,16996
420253,9,60,0,292,9,30,3,848,0,0,18,78,2017,201705,2919
421507,5,9,7,21,19,10,2,65,0,0,0,0,2017,201705,4670
420890,68,491,44,1133,135,110,30,652,1,4,1,137,2017,201705,170835
420830,48,247,15,629,64,5,14,351,1,5,2,0,2017,201705,61187
421105,10,52,6,163,5,4,1,68,0,0,0,11,2017,201705,9785
420475,6,13,1,48,14,6,0,8,0,0,25,23,2017,201705,1955
420395,4,22,1,22,5,6,2,31,0,0,1,0,2017,201705,24298
421795,1,23,3,38,8,1,0,18,0,0,0,0,2017,201705,1695
420880,11,92,0,154,4,1,2,179,1,4,5,0,2017,201705,19527
420850,17,7,2,40,1,1,0,117,0,0,0,0,2017,201705,24622
421240,5,27,2,52,6,7,2,169,0,0,14,11,2017,201705,4026
421430,1,38,1,110,16,4,2,62,0,2,0,0,2017,201705,2871
420610,40,34,8,166,5,14,3,339,0,1,10,1,2017,201705,6537
421610,7,25,12,60,33,1,1,89,0,0,17,16,2017,201705,9502
421930,0,13,0,24,14,0,0,28,0,0,0,0,2017,201705,52066
420050,3,7,1,16,8,0,0,17,0,0,0,0,2017,201705,6445
420420,85,764,102,2659,189,67,22,1163,0,12,401,1483,2017,201705,213279
420700,187,507,19,716,101,8,6,1575,4,6,84,163,2017,201705,54845
420200,26,221,38,439,7,10,6,325,2,3,1,36,2017,201705,135268
420780,26,53,13,161,33,5,14,214,1,0,21,24,2017,201705,10285
420010,6,10,5,83,0,1,0,53,0,1,5,1,2017,201705,17847
420075,0,1,0,37,6,0,0,8,0,0,0,1,2017,201705,1967
421700,9,25,0,50,3,18,2,64,0,0,0,0,2017,201705,12934
420390,0,3,1,6,0,1,0,4,1,0,5,22,2017,201705,22524
421020,0,4,0,0,0,1,0,11,0,0,0,0,2017,201705,3429
420290,117,477,68,1337,267,75,16,1614,1,13,430,715,2017,201705,128818
421290,22,102,12,159,83,3,4,209,0,1,119,240,2017,201705,19511
421145,2,70,6,240,54,16,6,90,0,0,219,232,2017,201705,4339
420330,5,23,5,85,0,10,1,35,0,0,3,5,2017,201705,12012
421370,26,216,18,552,100,13,6,463,0,0,27,30,2017,201705,16957
421970,9,30,5,92,17,1,0,60,2,0,9,9,2017,201705,28210
420060,4,67,0,125,26,1,2,51,0,0,0,0,2017,201705,6298
420415,1,4,0,15,6,1,0,31,0,3,0,3,2017,201705,2760
421985,0,6,0,8,1,2,2,91,0,0,4,4,2017,201705,3300
420640,7,34,0,208,55,8,3,208,0,0,8,37,2017,201705,10259
420470,28,105,16,419,59,20,0,726,0,0,6,6,2017,201705,11057
421915,4,4,2,20,0,0,0,35,0,0,0,0,2017,201705,2543
421030,0,0,0,0,0,0,0,124,0,0,0,0,2017,201705,8015
420410,0,16,9,35,7,8,2,146,0,0,0,0,2017,201705,3850
420720,16,106,8,337,55,21,2,461,0,3,12,9,2017,201705,10571
420160,0,0,0,0,0,2,0,39,0,0,0,33,2017,201705,3564
420545,44,111,11,266,58,6,2,469,0,1,29,14,2017,201705,25988
421895,2,17,11,58,3,7,1,114,0,0,0,0,2017,201705,2487
420400,1,4,0,6,12,0,0,24,0,0,0,3,2017,201705,10632
421360,15,113,23,346,11,0,4,224,0,5,4,41,2017,201705,35207
420570,11,44,8,120,9,9,1,214,0,1,1,16,2017,201705,22082
420220,7,68,14,173,13,11,6,183,0,8,42,35,2017,201705,11425
420730,6,23,10,40,5,12,0,67,0,2,25,117,2017,201705,44076
421150,11,33,3,102,15,1,1,130,0,0,0,0,2017,201705,14099
420790,0,13,3,25,0,0,0,8,1,0,0,0,2017,201705,11133
420208,0,0,0,9,1,0,0,0,0,0,1,0,2017,201705,2751
420055,2,4,22,18,0,2,0,58,0,0,0,0,2017,201705,2387
421085,0,0,0,0,0,0,0,1,0,0,0,0,2017,201705,2374
421230,12,31,2,59,3,1,0,145,1,1,0,0,2017,201705,7360
421223,1,8,1,78,1,0,5,87,0,0,21,77,2017,201705,3613
420990,13,96,31,198,63,34,4,862,0,0,0,0,2017,201705,11774
420768,0,0,1,2,0,1,0,5,0,0,0,0,2017,201705,7400
421625,7,39,7,168,24,0,2,204,0,0,42,34,2017,201705,6309
420680,6,8,2,10,7,0,0,14,0,0,0,1,2017,201705,3268
421790,4,103,10,291,35,19,7,134,0,0,14,320,2017,201705,8738
421320,11,117,4,310,62,8,3,811,0,0,10,1,2017,201705,32334
420930,119,776,160,2040,265,168,54,1817,3,4,156,272,2017,201705,158508
421060,9,61,5,291,7,21,9,165,0,1,1,0,2017,201705,16455
420785,1,1,0,5,4,1,0,7,0,0,1,8,2017,201705,1984
420245,10,95,5,178,59,12,4,263,0,0,0,5,2017,201705,18623
422000,10,76,2,23,6,1,1,53,0,0,4,36,2017,201705,12403
420360,12,109,15,237,10,21,4,129,0,0,21,43,2017,201705,35710
420209,0,3,2,36,1,0,0,30,0,0,0,0,2017,201705,1739
421165,0,3,3,17,0,0,0,54,0,0,0,0,2017,201705,2532
421160,10,29,3,104,7,13,3,108,0,0,25,0,2017,201705,14837
420250,0,2,0,31,0,0,0,15,0,0,0,0,2017,201705,4694
421055,0,0,0,9,0,1,2,48,0,0,0,0,2017,201705,1906
420080,3,11,5,70,2,1,1,159,0,0,54,58,2017,201705,5832
420760,1,62,3,173,1,11,3,77,0,2,7,8,2017,201705,4562
420445,18,87,9,246,39,11,12,252,0,0,0,0,2017,201705,2548
421490,1,11,2,34,6,1,0,122,0,0,2,0,2017,201705,4606
421730,0,3,0,10,3,0,0,7,0,0,58,79,2017,201705,9664
421189,7,17,2,19,3,3,3,19,0,0,4,0,2017,201705,2376
421720,44,105,44,266,75,16,9,629,0,0,54,44,2017,201705,39793
420800,120,22,4,189,6,8,8,169,0,4,81,155,2017,201705,6275
420270,6,45,14,84,9,1,0,67,0,0,0,42,2017,201705,5100
420543,0,74,0,421,0,0,0,2,0,0,0,54,2017,201705,2549
421820,35,324,26,681,26,51,5,846,0,3,1,0,2017,201705,42801
420945,0,11,0,28,2,2,0,220,0,0,0,0,2017,201705,1453
421590,2,4,4,39,0,0,0,14,0,0,0,0,2017,201705,2899
420127,1,22,2,56,18,4,1,54,0,0,7,2,2017,201705,4281
420675,0,0,0,0,0,0,0,0,0,0,0,3,2017,201705,1967
421950,53,282,27,1014,146,66,20,1893,0,0,264,182,2017,201705,49738
421090,15,72,3,113,16,0,0,143,0,0,32,55,2017,201705,4192
420210,8,100,7,220,23,12,1,44,0,0,31,57,2017,201705,27781
420125,75,39,7,89,79,1,0,182,0,0,0,0,2017,201705,10542
421917,14,7,0,36,10,7,0,123,0,0,2,3,2017,201705,4597
421505,0,2,0,14,0,0,1,12,0,0,0,0,2017,201705,2489
421540,0,0,0,2,0,0,0,39,0,0,0,0,2017,201705,4655
421600,1,12,1,94,0,0,0,24,0,0,21,21,2017,201705,11132
420580,2,48,3,64,5,1,0,26,0,0,0,0,2017,201705,17479
421185,8,40,4,14,4,24,0,41,0,0,53,57,2017,201705,2245
420100,11,21,2,48,1,2,0,94,0,0,0,0,2017,201705,7537
421420,6,3,8,6,0,3,1,16,0,0,0,0,2017,201705,10044
420350,23,125,23,441,158,71,6,723,0,0,158,257,2017,201705,8787
420740,6,13,2,81,2,9,1,148,0,0,0,0,2017,201705,6133
420005,0,4,2,29,0,0,2,30,0,0,0,0,2017,201705,2604
421220,10,46,12,113,15,4,1,66,0,0,0,0,2017,201705,19015
420310,7,23,1,90,8,0,3,201,0,0,0,0,2017,201705,6213
421520,2,6,1,22,4,1,4,14,2,0,0,0,2017,201705,5022
420340,4,17,6,36,4,2,3,100,0,0,1,0,2017,201705,7177
421000,8,41,3,165,46,8,2,131,1,0,3,19,2017,201705,12413
420419,0,0,0,6,2,17,0,55,0,0,0,51,2017,201705,2953
421835,0,0,0,46,0,0,4,94,0,0,0,0,2017,201705,3863
420765,9,56,6,355,59,1,4,168,0,0,2,0,2017,201705,8930
421300,5,26,0,62,28,3,0,92,0,0,0,3,2017,201705,3480
420950,15,17,24,38,21,1,1,304,0,0,0,0,2017,201705,6790
421125,6,9,0,15,3,4,0,215,0,0,9,2,2017,201705,2915
420555,1,40,9,117,22,26,3,52,0,0,0,24,2017,201705,2146
420670,21,140,15,289,14,8,7,240,0,0,0,0,2017,201705,22443
420915,0,0,0,2,3,0,0,0,0,0,0,0,2017,201705,4887
420960,22,107,37,169,34,6,4,414,0,1,44,21,2017,201705,15149
421050,51,70,20,476,40,11,4,98,1,0,20,23,2017,201705,25076
421635,1,27,3,75,1,0,2,104,0,0,15,20,2017,201705,3690
420150,2,4,0,10,1,0,1,7,0,0,0,0,2017,201705,8520
421227,1,1,2,25,5,0,1,73,0,0,0,0,2017,201705,4243
420285,1,6,3,18,2,1,0,51,0,0,0,0,2017,201705,3709
420775,11,16,2,30,1,2,1,71,0,0,0,0,2017,201705,4067
421070,1,7,2,21,0,1,1,18,1,0,0,12,2017,201705,2614
421825,4,19,2,47,6,5,2,48,0,0,0,0,2017,201705,7767
420710,10,49,3,114,31,8,3,169,0,1,0,0,2017,201705,13857
421650,9,101,17,231,35,5,3,115,1,0,2,1,2017,201705,26646
420515,4,18,8,92,38,18,1,9,0,0,6,5,2017,201705,4043
421575,1,18,0,49,26,0,0,17,0,0,0,0,2017,201705,2449
420215,0,23,11,40,4,2,0,57,0,0,0,0,2017,201705,2709
421560,0,1,0,1,15,0,0,38,0,0,0,0,2017,201705,2139
421880,13,33,5,56,12,11,0,33,0,0,4,2,2017,201705,12746
421690,17,126,19,616,27,24,6,683,0,0,39,270,2017,201705,23698
421740,19,89,6,184,35,2,3,169,0,0,4,12,2017,201705,20095
420820,137,1137,95,2456,464,192,60,1740,1,30,599,953,2017,201705,212615
420455,24,120,17,285,40,14,7,205,0,1,0,0,2017,201705,13358
420590,25,114,11,353,58,37,8,166,0,1,2,5,2017,201705,67392
420370,8,30,9,108,2,25,0,72,0,11,0,0,2017,201705,11944
421550,6,36,2,141,6,1,0,103,0,0,0,2,2017,201705,16701
421470,5,69,2,195,2,4,1,93,0,1,45,42,2017,201705,11431
421140,1,16,1,36,10,1,1,58,0,0,0,2,2017,201705,4879
420630,42,283,31,1058,178,64,14,811,0,15,104,136,2017,201705,22732
421555,6,40,16,128,24,3,4,145,0,0,17,29,2017,201705,2266
420195,4,36,3,90,11,6,3,92,0,0,17,25,2017,201705,12344
421885,0,4,5,9,15,0,2,95,0,0,0,7,2017,201705,2600
420620,3,6,0,11,0,0,0,2,0,0,0,0,2017,201705,11394
420020,15,85,12,278,27,29,7,365,0,0,22,20,2017,201705,10581
420940,63,176,19,374,26,10,6,332,0,0,16,31,2017,201705,45311
421568,4,21,1,36,2,7,4,38,0,0,5,13,2017,201705,2557
420500,6,18,4,38,9,6,0,12,4,0,13,10,2017,201705,15450
420510,10,12,7,55,16,11,1,41,0,1,0,0,2017,201705,4081
420300,35,363,54,1022,136,49,3,513,1,0,45,116,2017,201705,77323
421480,29,225,21,544,135,46,16,658,0,0,58,58,2017,201705,69188
420810,29,98,18,237,40,3,10,448,0,0,0,0,2017,201705,21506
420315,27,3,0,58,4,1,0,52,0,0,0,0,2017,201705,3380
420517,1,20,3,59,5,2,1,42,0,0,1,0,2017,201705,3183
421670,7,50,7,126,50,5,14,300,1,0,35,298,2017,201705,13897
420895,3,3,0,9,0,0,0,171,0,0,0,0,2017,201705,1625
421875,6,65,13,150,41,6,1,238,0,2,0,0,2017,201705,4597
421620,2,137,8,369,12,4,2,270,2,1,1,74,2017,201705,50701
421535,4,6,6,24,8,15,1,68,0,0,0,0,2017,201705,3847
421860,15,83,21,212,79,12,6,551,0,0,28,55,2017,201705,7211
420260,9,70,3,137,1,0,0,122,0,0,0,1,2017,201705,9796
421940,0,0,0,0,0,0,0,171,0,0,0,0,2017,201705,3912
420660,42,6,0,65,27,2,1,9,0,0,19,20,2017,201705,5139
420870,2,20,1,34,11,2,0,21,0,0,0,0,2017,201705,10539
421410,0,0,0,0,0,0,0,33,0,0,0,0,2017,201705,2304
421605,0,0,0,0,0,0,0,0,0,0,0,4,2017,201705,5464
421660,385,1102,100,2559,235,110,33,2176,0,5,89,254,2017,201705,239718
421580,45,448,33,914,20,1,9,185,0,13,0,116,2017,201705,82842
421755,6,32,9,41,8,4,0,48,0,0,1,3,2017,201705,3301
421770,22,64,11,177,21,7,5,282,0,0,4,6,2017,201705,29710
421380,11,31,3,56,1,2,2,148,0,0,9,11,2017,201705,7364
420550,54,281,67,591,121,62,17,690,2,2,98,219,2017,201705,36261
421280,6,45,1,113,4,0,0,85,0,2,0,0,2017,201705,21884
421250,6,114,3,159,3,3,6,102,0,0,6,0,2017,201705,31025
420665,1,10,0,25,1,0,4,53,0,0,1,0,2017,201705,4733
420560,0,1,0,1,2,1,0,89,0,0,0,0,2017,201705,3058
420985,2,5,3,22,7,0,0,92,0,0,2,2,2017,201705,4615
420325,3,2,5,13,1,0,0,17,0,0,0,0,2017,201705,2597
421080,15,16,6,82,4,0,0,20,0,0,26,59,2017,201705,7047
421530,14,83,23,288,118,24,9,170,0,0,130,179,2017,201705,7634
421130,15,96,9,214,14,4,0,153,13,1,3,67,2017,201705,77137
421750,0,0,0,0,0,2,0,11,0,0,0,0,2017,201705,17526
421460,20,126,24,472,110,4,4,150,0,0,0,0,2017,201705,7463
421450,10,41,6,79,0,2,2,92,0,0,0,0,2017,201705,6043
421510,30,206,40,688,82,38,6,798,0,6,0,0,2017,201705,11488
421935,2,7,10,25,1,2,0,33,0,0,0,0,2017,201705,5056
420030,0,0,0,0,0,0,0,12,0,0,0,0,2017,201705,5437
420840,14,38,1,131,2,5,11,268,0,0,72,266,2017,201705,16683
421890,12,34,5,128,16,8,1,96,0,1,3,14,2017,201705,11191
420530,10,146,34,700,28,22,10,813,0,0,174,406,2017,201705,10745
420845,2,111,1,177,1,11,1,42,0,5,0,0,2017,201705,19355
421680,9,20,5,40,8,4,1,4,0,0,0,0,2017,201705,8588
420417,0,0,0,1,0,0,0,59,0,0,0,0,2017,201705,3254
421390,0,0,0,0,0,0,0,1,0,0,0,0,2017,201705,1610
421570,18,64,4,94,20,1,1,93,3,3,0,0,2017,201705,22609
420480,27,184,41,551,24,100,14,490,0,0,2,4,2017,201705,39566
421225,4,8,1,29,0,3,1,110,0,0,0,285,2017,201705,8370
420170,0,7,2,1,33,0,0,3,0,0,0,0,2017,201705,7877
420205,0,21,1,18,4,0,0,20,0,0,0,0,2017,201705,10317
420140,155,621,74,1729,242,94,23,2306,0,3,112,250,2017,201705,67110
421190,193,730,80,1472,391,106,30,2087,1,29,241,327,2017,201705,164926
420430,44,156,32,544,32,92,2,304,0,0,85,79,2017,201705,73766
421910,6,62,19,219,3,20,7,484,0,0,6,28,2017,201705,3590
420207,2,19,4,63,12,6,1,82,0,0,3,3,2017,201705,10413
421340,6,53,12,200,16,62,12,374,0,0,0,42,2017,201705,11545
420070,10,34,4,126,23,18,5,126,0,2,0,0,2017,201705,9960
420535,2,13,3,7,6,2,12,29,0,0,16,28,2017,201705,1594
421335,8,50,4,115,2,0,5,52,0,0,1,74,2017,201705,3413
421840,0,11,0,10,1,0,0,55,0,0,0,22,2017,201705,7098
421187,0,0,0,0,1,0,0,15,0,0,0,0,2017,201705,1577
421900,38,196,44,574,117,43,6,1413,0,0,91,259,2017,201705,21177
420380,16,122,8,359,4,5,3,315,0,0,21,25,2017,201705,54403
420190,8,22,1,147,12,0,0,192,0,0,0,0,2017,201705,5688
421545,11,12,2,43,4,4,0,18,0,0,2,1,2017,201705,12233
421330,0,0,0,0,0,0,0,30,0,0,0,0,2017,201705,4767
420435,1,1,0,9,0,0,0,14,0,0,0,4,2017,201705,4321
421725,1,9,0,9,1,0,1,29,0,0,0,0,2017,201705,5602
421175,9,52,13,187,8,14,2,243,0,0,4,4,2017,201705,18313
420130,17,199,15,457,129,22,5,262,0,3,94,156,2017,201705,35268
420120,5,28,6,115,18,4,11,120,0,0,4,12,2017,201705,8327
421350,15,74,3,115,43,15,8,125,0,3,4,1,2017,201705,20294
421640,10,20,2,51,11,4,0,123,0,0,1,1,2017,201705,7268
420460,345,1147,237,3277,511,117,33,2959,2,17,340,734,2017,201705,211369
420240,95,339,28,1114,50,146,171,567,0,14,10,11,2017,201705,348513
421710,4,10,1,8,3,4,0,18,0,0,2,4,2017,201705,3210
421920,0,0,0,7,0,1,1,0,0,0,0,0,2017,201705,6356
421800,10,89,12,325,5,8,8,430,0,5,6,5,2017,201705,36931
420750,82,254,36,697,98,52,22,958,0,0,18,36,2017,201705,66497
421170,15,31,11,48,15,8,5,91,0,0,0,0,2017,201705,22723
421110,6,50,6,153,4,0,5,82,0,0,2,0,2017,201705,8471
421569,0,1,0,1,6,0,1,15,0,0,0,0,2017,201705,1317
420670,11,109,15,248,18,4,6,199,0,0,1,6,2017,201706,22443
420555,3,13,3,44,1,12,3,45,0,0,0,16,2017,201706,2146
420950,4,23,17,35,3,0,4,267,0,0,0,0,2017,201706,6790
421125,1,6,1,9,0,1,0,176,0,0,10,0,2017,201706,2915
420915,0,2,0,0,10,0,0,0,0,0,0,0,2017,201706,4887
421050,35,65,17,364,40,6,6,103,0,3,12,13,2017,201706,25076
421635,1,40,0,68,4,5,0,123,0,1,15,24,2017,201706,3690
420960,16,122,12,211,32,19,6,428,0,4,24,37,2017,201706,15149
421227,0,4,5,18,11,1,0,39,0,0,3,4,2017,201706,4243
420150,0,1,0,3,0,0,0,0,0,0,0,0,2017,201706,8520
420285,1,7,0,22,4,2,0,26,0,0,0,0,2017,201706,3709
420775,10,13,6,30,2,1,5,57,0,0,0,0,2017,201706,4067
421825,11,18,1,33,24,3,0,57,0,0,0,4,2017,201706,7767
421070,3,6,3,25,2,0,2,21,0,0,0,4,2017,201706,2614
421650,14,46,28,164,7,2,5,115,1,1,1,3,2017,201706,26646
420710,6,45,1,89,7,4,5,159,0,0,4,4,2017,201706,13857
421690,4,46,6,130,4,11,3,106,0,0,5,71,2017,201706,23698
421575,7,11,1,36,19,0,0,26,0,0,0,0,2017,201706,2449
421560,0,3,1,5,9,0,0,42,0,0,0,9,2017,201706,2139
420215,0,16,8,26,1,1,0,37,0,0,0,0,2017,201706,2709
421880,4,21,4,66,6,10,3,64,0,0,0,8,2017,201706,12746
420515,1,8,1,70,26,11,1,3,0,0,0,0,2017,201706,4043
420820,106,917,76,1950,397,140,47,1573,1,29,626,907,2017,201706,212615
